pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ECTODERMAL CELL DIFFERENTIATION%GOBP%GO:0010668	0.892966027874565	0.9801319829776229	0.36310082702482394	0.698653237124963	8200	3	ITGAM|ITGA6|EDA2R
NEGATIVE REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0061099	0.847108130762783	0.965818949094517	0.19176456694924499	0.698468888542187	10105	19	PTPRC|VPS25|SOCS4|CHMP6|ZGPAT|DUSP22|MVP|CBL|TSG101|ZFYVE28|SNX6
POSITIVE REGULATION OF TOLL-LIKE RECEPTOR 2 SIGNALING PATHWAY%GOBP%GO:0034137	0.84473033151905	0.96473201988049	0.28088144086909195	0.698322247104031	8535	6	TLR1|CYBA
BIOGENIC AMINE SYNTHESIS%WIKIPATHWAYS_20181110%WP550%HOMO SAPIENS	0.847401365705615	0.965917407767271	0.25370237133886697	0.697902507456423	8934	8	PNMT|TH|MAOA|DDC|DBH|ACHE|COMT
PROTEIN LOCALIZATION TO NUCLEAR INNER MEMBRANE%GOBP%GO:0036228	0.914945747287364	0.9845201652672109	0.419544273365332	0.697698325997659	7841	2	NUP54|NUP155
MAPK SIGNALING PATHWAY%WIKIPATHWAYS_20181110%WP382%HOMO SAPIENS	0.9373737373737371	0.9880218795716421	0.11982833179283998	0.6973314095294579	13919	210	RASGRP1|RAC2|PTPN7|MAP4K1|NFATC1|RASGRP2|NFKB2|MAP3K1|TRAF2|MAX|CDC25B|FGF10|CACNA1G|STMN1|FGF19|MAP4K2|TAOK2|MAP3K7|FGF17|TNF|MAPK12|FGF11|CACNA2D3|HRAS|MAP3K14|DUSP8|ARRB2|CACNA1I|MAPT|PRKACA|MAPK14|CACNB1|FGF13|MAPKAPK3|MAP4K3|BRAF|PLA2G4C|PPP5C|CACNG2|RELB|STK4|RAC3|MAPK9|AKT1|CRKL|MAPK8|MAPK11|RASGRP3|PLA2G4B|MAPKAPK5|MAPK13|TAOK3|TGFBR2|DAXX|AKT2|PPM1B|FGFR2|RASA2|IKBKB|NLK|MAPK8IP3|MAP3K12|FGFR4|RAF1|DUSP2|CHUK|NFKB1|ELK4|TAB1|NFATC3|MKNK2|MKNK1|CACNA1H|FAS|DUSP9|MYC|SOS1|IKBKG|FGF7|RRAS2
PID_VEGFR1_PATHWAY%MSIGDB_C2%PID_VEGFR1_PATHWAY	0.8489779559118241	0.9666894183430329	0.17455828078580302	0.697294875777962	10590	26	PRKCB|NCK1|PRKACA|NRP2|PLCG1|VEGFB|AKT1
DISRUPTION BY SYMBIONT OF HOST CELL%GOBP%GO:0044004	0.958427413999203	0.993326372534912	0.5217798853109841	0.696547928720859	7215	1	GAPDH
POSITIVE REGULATION OF APOPTOTIC PROCESS IN OTHER ORGANISM%GOBP%GO:0044533	0.958427413999203	0.993326372534912	0.5217798853109841	0.696547928720859	7215	1	GAPDH
KILLING BY SYMBIONT OF HOST CELLS%GOBP%GO:0001907	0.958427413999203	0.993326372534912	0.5217798853109841	0.696547928720859	7215	1	GAPDH
POSITIVE REGULATION BY ORGANISM OF APOPTOTIC PROCESS IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION%GOBP%GO:0052501	0.958427413999203	0.993326372534912	0.5217798853109841	0.696547928720859	7215	1	GAPDH
POSITIVE REGULATION BY SYMBIONT OF HOST PROGRAMMED CELL DEATH%GOBP%GO:0052042	0.958427413999203	0.993326372534912	0.5217798853109841	0.696547928720859	7215	1	GAPDH
POSITIVE REGULATION BY ORGANISM OF PROGRAMMED CELL DEATH IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION%GOBP%GO:0052330	0.958427413999203	0.993326372534912	0.5217798853109841	0.696547928720859	7215	1	GAPDH
PROTEIN INSERTION INTO MEMBRANE FROM INNER SIDE%GOBP%GO:0032978	0.915995799789989	0.984888333623929	0.41873572717476204	0.6963537210072789	7850	2	C2orf47|COX18
PROTEIN INSERTION INTO MITOCHONDRIAL INNER MEMBRANE FROM MATRIX SIDE%GOBP%GO:0032979	0.915995799789989	0.984888333623929	0.41873572717476204	0.6963537210072789	7850	2	C2orf47|COX18
NADE MODULATES DEATH SIGNALLING%REACTOME%R-HSA-205025.1	0.8469074715487379	0.9657532628464269	0.279947950510197	0.696001420626296	8557	6	CASP2|NGFR
NONASSOCIATIVE LEARNING%GOBP%GO:0046958	0.959755611635011	0.9934380746880419	0.521063078958977	0.6955910310062471	7225	1	MAPK8IP2
CELLULAR RESPONSE TO HEAT STRESS%REACTOME DATABASE ID RELEASE 66%3371556	0.892953544537576	0.9801319829776229	0.134962056906642	0.6954183816556201	12570	83	NUP210|RPA2|NUP50|NUP205|POM121|NUP85|NUP62|MTOR|NUP107|CREBBP|NUPL2|NUP188|HSPA14|NUP37|RAE1|RPA3|RPTOR|DNAJC2|AAAS|NUP54|EP300|NUP93|ATR|DNAJC7|RPA1|HDAC6|NUP160|BAG5
CELL PROLIFERATION IN FOREBRAIN%GOBP%GO:0021846	0.8497723823975719	0.96711393302366	0.25277075736329896	0.6953397575455749	8959	8	KIF14|NUMB|FGFR2|NUMBL|HOOK3|PCM1|DOCK7
NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS%GOBP%GO:0000956	0.9335633583654691	0.9879597856357141	0.12080266942460001	0.695285031883867	13798	188	PATL2|EXOSC8|SMG9|CNOT3|NT5C3B|THRAP3|PNRC2|EXOSC1|EXOSC9|TUT1|MAGOHB|DDX5|ZCCHC11|LSM4|RPS29|EXOSC3|EIF4A3|CNOT4|LSM5|UPF3B|RPL28|EDC4|RQCD1|UPF3A|RPL22|MAGOH|HELZ2|CNOT6|UPF2|CNOT1|LSM6|RPL27|RPS19|CNOT11|PAN2|XRN1|POLR2G|PAN3|EXOSC10|PAPD4|ZCCHC6|EXOSC2|RPS26|CASC3|RPL19|SMG1|PATL1|CNOT6L|LSM3|DXO|LSM1|RPL38|DHX34|SMG8|UPF1|ZFP36L1|AGO1|SMG7|EDC3|PAPD7|ATM|CNOT2|WIBG|HBS1L|RPL23|DIS3|PAPD5|SKIV2L|DCP1B|RPL21|RC3H1|TTC37|NCBP1|RPL36A|RPLP2|RPL11|RPS13|SMG6|RPL27A|GSPT2|SAMD4B|ZC3H12A|DCP2|RPL10|RPS15A|PRPF18|LSM2|LSM7|ERI1
COFACTOR TRANSPORT%GOBP%GO:0051181	0.8498075505691591	0.96711393302366	0.182311210112416	0.695059447527716	10376	22	SLC9A3R1|SLC25A29|SLC25A42
HISTONE H4 DEACETYLATION%GOBP%GO:0070933	0.841299477221807	0.962606096605662	0.242607014991698	0.695037906647794	9011	9	HDAC1|HDAC3|REST|SMARCAD1|SIRT2
NEGATIVE REGULATION OF HISTONE H3-K27 ACETYLATION%GOBP%GO:1901675	0.960552530216496	0.9934380746880419	0.520511689457433	0.694854955841161	7231	1	SIN3A
BIOCARTA_CREB_PATHWAY%MSIGDB_C2%BIOCARTA_CREB_PATHWAY	0.851543086172345	0.9672328687178829	0.17394094440646202	0.6948288484316311	10622	26	RPS6KA1|PRKCB|HRAS|CREB1|MAPK14|AKT1|PRKAR2B
MAINTENANCE OF PROTEIN LOCATION IN NUCLEUS%GOBP%GO:0051457	0.8511316010058678	0.9672328687178829	0.19066249396380103	0.6944547804851989	10153	19	SUN2|TAF3|SP100|HNRNPU|BCL3|TOPORS|SUPT7L|ARL2BP|PARK7|PML|MORC3|SUN1
CELLULAR RESPONSE TO PROGESTERONE STIMULUS%GOBP%GO:0071393	0.9612166290344	0.9934380746880419	0.5201808557565061	0.69441331074211	7236	1	SRC
PEPTIDYL-PROLINE MODIFICATION%GOBP%GO:0018208	0.856691420445568	0.9693897987121249	0.167613501399979	0.694240206113922	10843	30	EGLN2|PPWD1|NKTR|PPIL2|PPIH|PIN1|FKBP5|P4HB|PPIA
REGULATION OF INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE%GOBP%GO:1902229	0.8555616610408979	0.96912134106463	0.166274497245997	0.6941711022567401	10898	31	CD74|KDM1A|TRIAP1|ZNF385A|MUC1|DDIAS|CDKN2D
EAR DEVELOPMENT%GOBP%GO:0043583	0.8556401601381579	0.96912134106463	0.166259265520085	0.6941075120842191	10899	31	TBX1|GATA3|MCM2|JAG2|PHOX2B|PDZD7|FGFR2|CHD7|IFT88|ADGRV1|NIPBL|SHROOM2|STRC|CEP290|BMP2|SLC4A7|PAX8|TMIE|STRA6
RRNA PROCESSING IN THE MITOCHONDRION%REACTOME%R-HSA-8868766.2	0.842563726389144	0.9631961230172379	0.23363869773159998	0.6940272967443051	9188	10	FTSJ2|MTERF4|HSD17B10
REGULATION OF INTERLEUKIN-18-MEDIATED SIGNALING PATHWAY%GOBP%GO:2000492	0.962013547615885	0.9934380746880419	0.519574327304808	0.6936036280605151	7242	1	TICAM2
POSITIVE REGULATION OF INTERLEUKIN-18-MEDIATED SIGNALING PATHWAY%GOBP%GO:2000494	0.962013547615885	0.9934380746880419	0.519574327304808	0.6936036280605151	7242	1	TICAM2
MORPHOGENESIS OF EMBRYONIC EPITHELIUM%GOBP%GO:0016331	0.8637528142224979	0.971648577390218	0.16098417261999698	0.693343460875473	11125	35	CELSR1|STIL|MTHFD1|GATA3|PHACTR4
NEGATIVE REGULATION OF LIPID METABOLIC PROCESS%GOBP%GO:0045833	0.871364653243848	0.9752860116577071	0.14879906631225198	0.693328196381393	11684	50	BRCA1|PDE3B|CEACAM1|ORMDL3|FGF19|INS|TNF|SIRT4|ORMDL2
TRANSCRIPTION INITIATION FROM MITOCHONDRIAL PROMOTER%GOBP%GO:0006391	0.8973214285714292	0.9801319829776229	0.36023427757110604	0.69313762298652	8240	3	TFAM
MITOCHONDRIAL TRANSCRIPTION INITIATION%REACTOME%R-HSA-163282.2	0.8973214285714292	0.9801319829776229	0.36023427757110604	0.69313762298652	8240	3	TFAM
PATTERN SPECIFICATION INVOLVED IN PRONEPHROS DEVELOPMENT%GOBP%GO:0039017	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
PRONEPHRIC FIELD SPECIFICATION%GOBP%GO:0039003	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
METANEPHRIC COMMA-SHAPED BODY MORPHOGENESIS%GOBP%GO:0072278	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
REGULATION OF MESENCHYMAL CELL APOPTOTIC PROCESS INVOLVED IN NEPHRON MORPHOGENESIS%GOBP%GO:0072039	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
REGULATION OF APOPTOTIC PROCESS INVOLVED IN METANEPHRIC NEPHRON TUBULE DEVELOPMENT%GOBP%GO:1900217	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
METANEPHRIC TUBULE FORMATION%GOBP%GO:0072174	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
REGULATION OF SOMATIC STEM CELL POPULATION MAINTENANCE%GOBP%GO:1904672	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
KIDNEY RUDIMENT FORMATION%GOBP%GO:0072003	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
REGULATION OF APOPTOTIC PROCESS INVOLVED IN METANEPHRIC COLLECTING DUCT DEVELOPMENT%GOBP%GO:1900214	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
KIDNEY FIELD SPECIFICATION%GOBP%GO:0072004	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
REGULATION OF MESENCHYMAL CELL APOPTOTIC PROCESS INVOLVED IN METANEPHROS DEVELOPMENT%GOBP%GO:1900211	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
NEGATIVE REGULATION OF MESENCHYMAL CELL APOPTOTIC PROCESS INVOLVED IN METANEPHRIC NEPHRON MORPHOGENESIS%GOBP%GO:0072305	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
NEGATIVE REGULATION OF APOPTOTIC PROCESS INVOLVED IN METANEPHRIC NEPHRON TUBULE DEVELOPMENT%GOBP%GO:1900218	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
REGULATION OF THYROID-STIMULATING HORMONE SECRETION%GOBP%GO:2000612	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
NEGATIVE REGULATION OF APOPTOTIC PROCESS INVOLVED IN DEVELOPMENT%GOBP%GO:1904746	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
METANEPHRIC DISTAL CONVOLUTED TUBULE DEVELOPMENT%GOBP%GO:0072221	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
POSITIVE REGULATION OF METANEPHRIC DCT CELL DIFFERENTIATION%GOBP%GO:2000594	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
NEGATIVE REGULATION OF APOPTOTIC PROCESS INVOLVED IN METANEPHRIC COLLECTING DUCT DEVELOPMENT%GOBP%GO:1900215	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
NEGATIVE REGULATION OF MESENCHYMAL CELL APOPTOTIC PROCESS INVOLVED IN NEPHRON MORPHOGENESIS%GOBP%GO:0072040	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
REGULATION OF METANEPHRIC DCT CELL DIFFERENTIATION%GOBP%GO:2000592	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
REGULATION OF MESENCHYMAL CELL APOPTOTIC PROCESS INVOLVED IN METANEPHRIC NEPHRON MORPHOGENESIS%GOBP%GO:0072304	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
COMMA-SHAPED BODY MORPHOGENESIS%GOBP%GO:0072049	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
DISTAL CONVOLUTED TUBULE DEVELOPMENT%GOBP%GO:0072025	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
NEGATIVE REGULATION OF APOPTOTIC PROCESS INVOLVED IN MORPHOGENESIS%GOBP%GO:1902338	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
METANEPHRIC NEPHRON TUBULE FORMATION%GOBP%GO:0072289	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
NEGATIVE REGULATION OF SOMATIC STEM CELL POPULATION MAINTENANCE%GOBP%GO:1904673	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
NEGATIVE REGULATION OF MESENCHYMAL CELL APOPTOTIC PROCESS INVOLVED IN METANEPHROS DEVELOPMENT%GOBP%GO:1900212	0.9625448266702091	0.9934380746880419	0.519133215703573	0.6930147679284461	7246	1	PAX8
RETROGRADE VESICLE-MEDIATED TRANSPORT, GOLGI TO ER%GOBP%GO:0006890	0.8906951871657759	0.9798323798821809	0.13591803170011002	0.693000861964559	12491	78	KIF18A|KIF2C|KIF11|KIF22|RACGAP1|KIF4A|KIF23|KIF15|CENPE|ARFGAP2|ARF5|GBF1|PITPNB|RER1|KLC1|BNIP1|SCYL1|NSF|COG4|DNAJC28|RINT1|COPZ1|COPB1
NEGATIVE REGULATION OF TRANSLATION%GOBP%GO:0017148	0.902570568046508	0.9801319829776229	0.13024356130206	0.692624501037605	12885	99	PATL2|ZC3H12D|TYMS|UNK|CNOT3|IGF2BP3|DHFR|SHMT1|IGF2BP1|ZNF540|TNRC6C|EIF4A3|AGO4|RQCD1|ZFP36L2|RBM4|CNOT1|KHSRP|RBM23|PAIP2B|METTL3|ILF3|GIGYF2|NANOS3|EIF4EBP2|MALSU1|UPF1|FMR1|ZFP36L1|AGO1|MEX3D|IREB2|CNOT2|MRPL13|TPR|AGO3|SYNCRIP|RC3H1|CALR|TSC1|EIF2S1|GAPDH|DDX3X|TNRC6A|SAMD4B|ZC3H12A|MOV10|EIF2AK1
T CELL APOPTOTIC PROCESS%GOBP%GO:0070231	0.91949597479874	0.9850241284021459	0.416087279472849	0.6919493764710151	7880	2	AKT1|RIPK1
PEPTIDYL-ASPARAGINE MODIFICATION%GOBP%GO:0018196	0.854268537074148	0.9686779351239281	0.17315730155597	0.6916984890947478	10656	26	DERL3|SYVN1|NUDT14|ASGR1|ST6GAL1
METHYLGLYOXAL BIOSYNTHETIC PROCESS%GOBP%GO:0019242	0.965201221941825	0.9949394644951179	0.518140714600794	0.691689832631291	7266	1	TPI1
SYNAPTIC VESICLE EXOCYTOSIS%GOBP%GO:0016079	0.872034671532847	0.9756826066854691	0.15418358927840803	0.69139884861929	11468	42	PRRT2|STX1A|SNAP23|SEPT5|STX2|SYT7|SYT13|SNAP29|RIMS3|UNC13B|RIMS4|SYT3
PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:0010498	0.962217466898489	0.9934380746880419	0.115482395143729	0.6913879012085471	14388	293	DERL3|CCNF|PSMB9|AURKA|TMUB1|CDC20|AURKB|PSMA3|CDK1|BUB1B|MTA1|KIF14|SPOP|PLK1|PTTG1|SYVN1|ZFAND2B|UBE2C|FBXO5|MAD2L1|RMND5B|PSMB8|CDK2|UBXN11|CUL1|ANAPC16|HECTD3|HERC2|CCNB1|FBXO48|ANKZF1|SMURF2|UBE2S|UBE2J2|NEMF|TRIM3|KLHL22|RNF34|PSMA7|ARRB2|RBX1|PRPF19|PSMB10|CDC23|PSMB3|LTN1|ANAPC11|UBE2R2|RBCK1|NHLRC3|GET4|FAF1|FBXW5|UBXN1|RNF5|KCTD5|PSMC5|ANAPC2|KCTD17|CUL3|DDB1|HSP90B1|BRSK2|ARMC8|PSMC6|DCAF11|TOPORS|POMT2|UFD1L|PSMB6|HECW1|ANAPC7|NPLOC4|AREL1|TRIM25|PSMA4|TAF1|STT3B|FBXO6|FBXL12|NSFL1C|FBXO45|EDEM3|AUP1|PSMA2|FBXL18|FBXL6|UBXN4|UBE2D1|FBXL20|SEC61B|SIAH1|ZNRF1|CDC27|SMURF1|SKP2|SHARPIN|PSMD2|FBXL15|PSMA1|USP44|PPP2R5C|SIRT2|CDC34|FBXO18|TBL1X|ATXN3|FBXW7|CLOCK|EDEM1|VIMP|RNF126|MAEA|UBE3A|UBE2G1|UBE2J1|RNF185|SPSB1|AGAP3|WWP2|PSMB2|CDC26|PSMD6|ANAPC10|PML|GSK3A|SPSB3|UBR2|PSMD12|DNAJB2|ANAPC5|ERCC8|TBL1XR1|ATP5SL|PSMA6|FAF2|CDC16|ANAPC1|PSMD1|SIRT1|ERLIN1|RNF4|FBXO4|NEDD4|FBXL19|BAG6|TNFAIP1|KCTD2|UBE2G2|BUB3|SEL1L|RHBDD1|UBR3|YOD1|BTRC|RNF121|MDM2|KAT5|PSMD4|RPS27A|PCBP2|UGGT1|SPSB4|USP19|JKAMP|PSMA5|DERL2|TRIM9|FBXL3|ANAPC15|RNF216|DNAJC10
REGULATION OF TRANSLATIONAL INITIATION%GOBP%GO:0006446	0.883619752012182	0.977113049181174	0.14003122435683701	0.69133284925602	12185	65	GLE1|CCL5|MIF4GD|MTOR|NCK1|RPS6KB1|YTHDF1|ALKBH1|EIF4G2|EIF2B5|EIF3B|RBM4|RPS6KB2|PPP1CA|POLR2G|PAIP2B|EIF5|METTL3
REGULATION OF CYTOPLASMIC TRANSLATION%GOBP%GO:2000765	0.8547231270358309	0.9689142756556341	0.17919700001650402	0.691181361192161	10495	23	UNK|MTOR|NCK1|ZNF385A|DPH7
GLUCONEOGENESIS%REACTOME DATABASE ID RELEASE 66%70263	0.853448968120132	0.9683501586098779	0.17497216592044504	0.691012624402818	10627	25	SLC25A10|SLC25A13|SLC37A1|PCK2|SLC25A1|ENO1|MDH1|ENO2|G6PC3|GAPDH|TPI1|PGAM2|SLC25A11|GOT2|GOT1
REGULATION OF TIMING OF ANAGEN%GOBP%GO:0051884	0.96599814052331	0.9950705862252891	0.51758932509925	0.6909537574662049	7272	1	SPINK5
REGULATION OF PROTEIN HOMODIMERIZATION ACTIVITY%GOBP%GO:0043496	0.851352497244128	0.9672328687178829	0.196152403843273	0.6907885937093079	10039	17	BAX|TRAF2|ITGA4|ISL1|BAK1|NRG1|TRAF4|PARK7|STPG1
TRYPTOPHAN CATABOLISM%REACTOME DATABASE ID RELEASE 66%71240	0.8486718540381	0.9666894183430329	0.21971075214242602	0.6904083314632811	9488	12	IDO1|KMO
LACTATE METABOLIC PROCESS%GOBP%GO:0006089	0.8997168989547041	0.9801319829776229	0.358767332960639	0.6903150306801801	8262	3	D2HGDH|PARK7|PER2
INTRACELLULAR CHOLESTEROL TRANSPORT%GOBP%GO:0032367	0.851619014812263	0.9672328687178829	0.203455287709628	0.690089635549897	9888	15	LDLRAP1|OSBP|SYT7|KIAA1468
TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY INVOLVED IN HEART DEVELOPMENT%GOBP%GO:1905313	0.9674591579226992	0.9950705862252891	0.516817379797089	0.6899232522350849	7283	1	TGFB1
POSITIVE REGULATION OF MICROGLIA DIFFERENTIATION%GOBP%GO:0014008	0.9674591579226992	0.9950705862252891	0.516817379797089	0.6899232522350849	7283	1	TGFB1
REGULATION OF MICROGLIA DIFFERENTIATION%GOBP%GO:0014006	0.9674591579226992	0.9950705862252891	0.516817379797089	0.6899232522350849	7283	1	TGFB1
EMBRYONIC LIVER DEVELOPMENT%GOBP%GO:1990402	0.9674591579226992	0.9950705862252891	0.516817379797089	0.6899232522350849	7283	1	TGFB1
ALPHA-LINOLENIC ACID METABOLIC PROCESS%GOBP%GO:0036109	0.84965566586173	0.96711393302366	0.21952176182099398	0.689814457512143	9499	12	ACAA1|FADS1|ELOVL1|FADS2|ELOVL2|ABCD1|ACOT8
MEMBRANE FUSION%GOBP%GO:0061025	0.9038853368931361	0.9801319829776229	0.13039142559800998	0.68955132723205	12864	96	LRMP|SAMD9L|CD4|CCR5|PRRT2|TAP1|STX1A|GOSR2|SNAP23|CXCR4|STX5|STX2|SYT7|SNAP29|STX16|TAP2|HACE1|RAB7B|BNIP1|SAMD9|ANKFY1|NSF|PPIA|STX16-NPEPL1|RAB8A|NSFL1C|RAB8B|VPS4A|VPS8|C1orf111|TSNARE1|MX1|STX10|VTI1A|SERPINA5|RABEP1|MX2|CALR|STX3|STX11|VPS41|GCA|NKD2|NAPG|EEA1|OPA1|SNAP47|VPS39|WBSCR16|NAPA|ROPN1B|TAPBP|RAB20|VAPA|STX12|STX1B
POSITIVE REGULATION OF LAMELLIPODIUM MORPHOGENESIS%GOBP%GO:2000394	0.8536368134586841	0.9683501586098779	0.277264721926577	0.6893304273124979	8625	6	ENPP2|RREB1|SRC|CORO1B
NEGATIVE REGULATION OF BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0070168	0.852709234291529	0.968059021605462	0.19572166785387402	0.689271673689226	10055	17	PTK2B|BCOR|CCR1|ROCK1
ARGININE DEGRADATION VI (ARGINASE 2 PATHWAY)%HUMANCYC%ARG-PRO-PWY	0.865685279187817	0.9728953530883941	0.296430958192265	0.689031454871576	8526	5	PYCR1|ARG2|PYCRL|PYCR2
REGULATION OF PROTON-TRANSPORTING ATPASE ACTIVITY, ROTATIONAL MECHANISM%GOBP%GO:0010849	0.968920175322088	0.9950705862252891	0.515935156594618	0.6887455319709471	7294	1	PPIF
REGULATION OF OXIDATIVE PHOSPHORYLATION UNCOUPLER ACTIVITY%GOBP%GO:2000275	0.968920175322088	0.9950705862252891	0.515935156594618	0.6887455319709471	7294	1	PPIF
NEGATIVE REGULATION OF OXIDATIVE PHOSPHORYLATION UNCOUPLER ACTIVITY%GOBP%GO:2000276	0.968920175322088	0.9950705862252891	0.515935156594618	0.6887455319709471	7294	1	PPIF
GLUCAGON SIGNALING IN METABOLIC REGULATION%REACTOME%R-HSA-163359.2	0.861984515721283	0.9708764319242521	0.166229408557364	0.6885074167365021	10910	30	GNG8|ADCY7|GCGR|GNB3|ADCY4|PRKACA|GNG3|GNB2|PRKAR2B
REGULATION OF TRANSLATIONAL TERMINATION%GOBP%GO:0006449	0.866395939086294	0.9733831402246981	0.29608310021468603	0.688222885180199	8533	5	GLE1|MTRF1|UPF1
NEGATIVE REGULATION OF DENDRITIC CELL ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0002605	0.9233461673083649	0.9850479530397891	0.413816667746686	0.6881733697396469	7913	2	FCGR2B|THBS1
VASOCONSTRICTION%GOBP%GO:0042310	0.8583317205341591	0.970287871825708	0.262231883778608	0.687907765598451	8869	7	KEL
FATTY ACID BIOSYNTHESIS INITIATION II%HUMANCYC%PWY-5966	0.92369618480924	0.9850479530397891	0.41354287405883705	0.687718053317024	7916	2	OXSM|FASN
HISTONE H3-K36 DIMETHYLATION%GOBP%GO:0097676	0.903092334494774	0.9801319829776229	0.357284658652255	0.6874621723883331	8293	3	SETD2|SETMAR|ASH1L
BIOCARTA_VEGF_PATHWAY%MSIGDB_C2%BIOCARTA_VEGF_PATHWAY	0.8604909827599899	0.970413657454611	0.16879388751072102	0.687442716169392	10830	28	PRKCB|EIF2B1|HRAS|FLT4|EIF2B5|PLCG1|EIF2B4|PXN
NEGATIVE REGULATION OF PURINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:1900372	0.858718792335978	0.970287871825708	0.262030844903629	0.687380384254534	8873	7	CBFA2T3|PARP1|HDAC4|FLCN|PID1
NEGATIVE REGULATION OF ATP BIOSYNTHETIC PROCESS%GOBP%GO:2001170	0.858718792335978	0.970287871825708	0.262030844903629	0.687380384254534	8873	7	CBFA2T3|PARP1|HDAC4|FLCN|PID1
NEGATIVE REGULATION OF NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0030809	0.858718792335978	0.970287871825708	0.262030844903629	0.687380384254534	8873	7	CBFA2T3|PARP1|HDAC4|FLCN|PID1
PID_ILK_PATHWAY%MSIGDB_C2%PID_ILK_PATHWAY	0.876593497774761	0.976402160403837	0.150929362234303	0.6870647295889251	11620	45	PARVG|CCND1|TACC3|AURKA|CREB1|XPO1|ARHGEF6|ILKAP|CKAP5|PPP1R14B|AKT1|RHOG|RICTOR|PXN|ILK|PPP1R12A|PARP1|HSP90AA1|DIAPH1|GIT2|LIMS2
REGULATION OF MICROTUBULE CYTOSKELETON%WIKIPATHWAYS_20181110%WP2038%HOMO SAPIENS	0.877134400849966	0.976402160403837	0.152453933775672	0.6866560166962479	11557	43	AURKB|KIF2C|CDK1|MARK2|STMN1|ROCK1|MAPT|PRKACA|AKT1|PARD6A|TESK2
REGULATION OF CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0006109	0.904704972220269	0.9801319829776229	0.13023886881649	0.686572384265632	12863	94	SLC45A3|PLEK|CBFA2T3|PASK|PGP|PTK2B|PPP1R3E|PHKG2|INS|P2RY6|PTPN2|GCGR|SUPT20H|SDHAF3|JMJD8|CLK2|BAD|GNB3
CELL MIGRATION INVOLVED IN KIDNEY DEVELOPMENT%GOBP%GO:0035787	0.971842210120866	0.995526618532298	0.514280988089987	0.68653730647569	7316	1	VANGL2
MONOTERPENOID METABOLIC PROCESS%GOBP%GO:0016098	0.924862909812157	0.9851523724097679	0.41274322625386	0.6863882462612749	7926	2	CYP2D6
